Date,AAPL,ABBV,AEP,AMT,AMZN,APD,BA,BAC,BRK-B,CAT,CMCSA,COP,COST,CVX,D,DIS,DUK,EOG,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,SLB,SO,T,TSLA,UNH,UPS,VZ,WMT,XOM
2019-03-01,45.30385208129883,59.23367691040039,65.4647445678711,162.45220947265625,89.0374984741211,160.5621795654297,372.486572265625,23.270238876342773,200.88999938964844,116.77737426757812,30.682323455810547,52.2514533996582,219.51779174804688,90.60111999511719,56.40760803222656,107.16576385498047,68.06031036376953,70.64234924316406,11.798690795898438,48.1634635925293,58.36214065551758,162.9162139892578,160.496826171875,129.58880615234375,114.98369598388672,83.06854248046875,37.52663040161133,157.889892578125,161.51651000976562,165.39207458496094,63.41805648803711,33.993709564208984,110.56909942626953,40.68056106567383,35.65599822998047,76.35770416259766,4.455999374389648,99.04049682617188,29.017269134521484,87.2206039428711,58.88317108154297,36.000999450683594,39.37871551513672,14.290311813354492,18.657333374023438,218.7890167236328,84.55702209472656,39.414649963378906,29.222476959228516,58.61676788330078
2019-04-01,47.860626220703125,58.351688385009766,66.87174987792969,161.00132751464844,96.32599639892578,174.0933837890625,368.8439025878906,25.79209327697754,216.7100067138672,120.16452026367188,33.40675354003906,49.417320251464844,222.591064453125,88.3062973022461,57.297950744628906,132.2029571533203,68.90728759765625,71.28805541992188,11.26779556274414,49.08320999145508,59.45659255981445,174.7367401123047,171.64340209960938,141.58383178710938,116.14346313476562,95.22967529296875,39.63142395019531,162.61717224121094,168.0400848388672,191.8941192626953,60.42454528808594,38.86720657348633,122.43789672851562,40.91624450683594,37.05400085449219,79.84507751464844,4.491732120513916,103.48542785644531,27.746444702148438,89.25755310058594,63.208805084228516,35.265621185302734,40.55215072631836,14.10804271697998,15.912667274475098,207.02008056640625,80.37986755371094,38.12149429321289,30.979284286499023,58.239532470703125
2019-05-01,41.754920959472656,57.12945556640625,67.31731414794922,172.89666748046875,88.75350189208984,172.23226928710938,333.60894775390625,22.435239791870117,197.4199981689453,103.88884735107422,31.629899978637695,46.16040802001953,217.19696044921875,83.7387466430664,55.318603515625,127.44454956054688,64.740478515625,60.89834213256836,8.921181678771973,45.560028076171875,54.871490478515625,154.8547821044922,159.97299194335938,133.9840087890625,107.87687683105469,87.61524963378906,39.68796920776367,162.87879943847656,168.6354522705078,176.0881805419922,60.80835723876953,32.98396301269531,115.95038604736328,41.70957565307617,34.327999114990234,70.12693786621094,3.3616037368774414,103.44498443603516,28.36819076538086,86.87398529052734,60.73551940917969,28.66364860534668,40.7655029296875,14.231565475463867,12.343999862670898,214.77444458007812,70.31535339355469,36.601680755615234,30.557554244995117,51.3404655456543
2019-06-01,47.38652038574219,54.15790939331055,69.34960174560547,169.3190155029297,94.68150329589844,191.50357055664062,357.5265808105469,24.459474563598633,213.1699981689453,118.1788330078125,32.617374420166016,47.995418548583984,240.21820068359375,92.42840576171875,56.893253326416016,134.78005981445312,67.45056915283203,69.28784942626953,10.666831016540527,50.67587661743164,53.696197509765625,174.3991241455078,175.24142456054688,143.05950927734375,115.34805297851562,92.44418334960938,41.13395690917969,182.01516723632812,177.65634155273438,191.49720764160156,64.3704605102539,35.513084411621094,126.05277252197266,43.38152313232422,36.731998443603516,76.53023529052734,4.080216407775879,105.97457122802734,29.86054039001465,92.56370544433594,66.03659057617188,32.83636474609375,42.610504150390625,15.595152854919434,14.897333145141602,216.73736572265625,78.89509582519531,38.473854064941406,33.460567474365234,56.22884750366211
2019-07-01,51.006591796875,49.61497116088867,69.19200897216797,176.0133514404297,93.33899688720703,194.11842346191406,335.10321044921875,26.016260147094727,205.42999267578125,114.17281341552734,33.3039665222168,46.484737396240234,250.5537567138672,91.4405517578125,55.318058013916016,138.03274536132812,66.28866577148438,63.851043701171875,10.16151237487793,50.48311996459961,60.41070556640625,187.63677978515625,181.3242645263672,141.31417846679688,107.84481048583984,95.91702270507812,42.84721755981445,173.38580322265625,180.27418518066406,192.71763610839844,64.13573455810547,36.12105178833008,128.22640991210938,43.87067794799805,32.29899978637695,78.42639923095703,4.191769123077393,104.04772186279297,26.772470474243164,99.64632415771484,66.90689086914062,33.49834442138672,43.31964874267578,15.846464157104492,16.107332229614258,222.1580352783203,91.27140045166016,37.221256256103516,33.42725372314453,54.56319046020508
2019-08-01,49.977081298828125,49.706146240234375,71.82383728027344,191.45883178710938,88.81449890136719,192.12002563476562,357.60516357421875,23.328140258789062,203.41000366210938,103.98043823242188,34.31357955932617,41.264408111572266,267.94342041015625,87.43710327148438,57.80509567260742,133.30331420898438,70.8903579711914,55.35854721069336,8.481632232666016,39.8550910949707,59.03855514526367,173.81100463867188,193.39047241210938,134.8900604248047,106.30440521240234,91.48316955566406,44.80924606323242,171.23753356933594,186.4766845703125,184.22430419921875,66.82514190673828,33.894752502441406,129.72251892089844,46.39277267456055,29.375,77.03163146972656,4.161707878112793,111.30933380126953,24.504667282104492,102.1523666381836,69.40522003173828,27.179166793823242,44.90752029418945,16.739606857299805,15.040666580200195,208.76661682128906,90.65258026123047,39.57978057861328,34.602272033691406,50.24861145019531
2019-09-01,53.82721710205078,57.25205993652344,74.38063049316406,183.9232635498047,86.79550170898438,188.66741943359375,376.0252685546875,24.735801696777344,208.02000427246094,110.36781311035156,34.94930648803711,45.060279846191406,262.47772216796875,88.99626159667969,60.344268798828125,126.56339263916016,74.06336975097656,55.38093185424805,8.832341194152832,43.18842697143555,60.55649948120117,177.74952697753906,196.8779296875,139.3394317626953,107.95206451416016,98.0033950805664,44.32078170776367,176.42013549804688,184.6589813232422,176.69342041015625,65.05538177490234,34.85872268676758,131.2591552734375,49.615234375,26.761999130249023,85.84025573730469,4.328969478607178,111.61052703857422,24.998306274414062,105.67837524414062,70.73321533203125,28.637439727783203,48.1308708190918,17.964448928833008,16.058000564575195,193.88531494140625,92.31687927246094,41.076961517333984,36.117733001708984,52.455745697021484
2019-10-01,59.78506851196289,60.147918701171875,74.93634033203125,182.16580200195312,88.83300018310547,182.31077575683594,335.9391174316406,26.691341400146484,212.5800018310547,120.40763854980469,34.74774169921875,43.652645111083984,270.6769714355469,87.15030670166016,62.189945220947266,126.1749038696289,72.82717895507812,51.71721267700195,9.063070297241211,48.26469421386719,62.424068450927734,183.02464294433594,200.2657470703125,142.24644470214844,110.17149353027344,104.02400207519531,44.63661575317383,180.6366729736328,169.169677734375,190.15773010253906,67.41703796386719,37.619972229003906,135.35658264160156,50.754520416259766,28.740999221801758,81.84619140625,4.9991912841796875,112.43919372558594,26.69593620300293,105.78882598876953,73.29535675048828,27.826086044311523,48.82435989379883,18.27303695678711,20.994667053222656,226.51327514648438,88.73422241210938,41.15180969238281,35.68558120727539,50.19736099243164
2019-11-01,64.22879028320312,67.30007934570312,72.52289581298828,178.78274536132812,90.04000091552734,202.03271484375,361.9022216796875,28.441179275512695,220.3000030517578,127.45697784423828,34.38850021362305,47.75959396362305,273.730224609375,87.89318084716797,62.61183166503906,147.21054077148438,68.12191772460938,53.12458038330078,10.561762809753418,54.50333786010742,64.66999816894531,189.8607940673828,188.25392150878906,147.0393524169922,114.7188949584961,110.5987777709961,43.79194259643555,187.79473876953125,167.2603759765625,200.06996154785156,67.82157135009766,40.72645950317383,142.91885375976562,49.79198455810547,31.465999603271484,85.44722747802734,5.390134334564209,111.3407974243164,26.8002986907959,104.36968231201172,76.46070098876953,30.8138370513916,48.30228805541992,18.07164764404297,21.996000289916992,250.86770629882812,92.2475357055664,41.42185592651367,36.24250411987305,50.61337661743164
2019-12-01,70.78544616699219,67.92145538330078,75.60700988769531,191.97239685058594,92.39199829101562,200.88717651367188,323.83331298828125,30.062969207763672,226.5,130.0548858642578,35.02718734741211,51.81526565551758,268.3525390625,91.32057189941406,62.39335250854492,140.46087646484375,71.23101043701172,62.76042938232422,12.176655769348145,53.97134780883789,66.42052459716797,198.3321990966797,186.43545532226562,146.4875030517578,122.5542221069336,117.01175689697266,45.73014450073242,193.8872528076172,171.04147338867188,203.65185546875,70.7544174194336,42.07632064819336,149.3922119140625,51.843833923339844,32.356998443603516,92.83612060546875,5.856023788452148,112.02934265136719,27.522939682006836,106.79806518554688,74.44790649414062,34.21868133544922,50.13291931152344,18.893526077270508,27.8886661529541,263.5155029296875,90.89363861083984,42.219482421875,36.16642379760742,52.46433639526367
2020-01-01,74.60856628417969,62.15264892578125,83.37490844726562,194.4410400390625,100.43599700927734,205.07818603515625,316.3875732421875,28.17591667175293,224.42999267578125,115.67384338378906,33.640750885009766,47.35323715209961,278.94342041015625,81.18901062011719,65.329833984375,135.1278076171875,76.24476623535156,54.630638122558594,10.301897048950195,60.264549255371094,71.05176544189453,205.0775146484375,195.97909545898438,143.35911560058594,125.0746841430664,111.10242462158203,48.25005340576172,185.7781219482422,185.201904296875,200.33786010742188,66.92369079589844,43.014652252197266,161.26210021972656,57.418724060058594,34.50899887084961,88.24516296386719,5.884145736694336,117.23017120361328,26.160140991210938,106.55863952636719,78.04524230957031,28.92179298400879,55.40592575073242,18.187679290771484,43.371334075927734,245.15550231933594,80.38024139404297,40.87175750732422,34.99887466430664,46.70513916015625
